Feature,Importance
Slc6a15_31138,0.000422704944597921
Atf3_29935,0.000415616933450106
Osgin1_30257,0.0004041317648977252
Myrf_65894,0.0003980903473648016
Abcc4_30363,0.00039630336510387257
Tbx20_77085,0.0003891396769957614
Klre1_58825,0.0003887033770998027
Zhx3_63695,0.0003882726826724758
Iqcb1_56811,0.00038615970451560456
Zfp990_67367,0.0003810903613326605
Siglecf_71530,0.000380549237257392
Syce2_75594,0.00037758177991961185
Gm15448_82247,0.0003737939514242186
Bhlhe41_56554,0.0003736256473169006
Tbc1d7_65739,0.0003688632679078226
Zfp52_62706,0.0003685544205476389
Rraga_80101,0.00036740428970323427
Upk1b_58678,0.00036534474638607396
Nt5c_33336,0.0003632975728711968
Fam69a_64595,0.0003614197860697074
Gm13212_64546,0.0003603882565846877
Iglc3_31393,0.000357988625238426
Aldh1a2_60261,0.0003565428061685175
Spp1_63793,0.00035568739037201627
Actn2_32214,0.0003532760280345966
Ttc30b_62618,0.0003517901683084684
Lmo7_70010,0.00034511745110283367
Selenot_65863,0.00034172185029514307
March3_58049,0.00033633542315545
Lgals2_59528,0.00033217532956139964
Dcp1b_29958,0.0003273725978641072
Tcap_75536,0.0003269047267847245
Zfp39_58512,0.0003211841848482643
2010309G21Rik_29518,0.00031959637182636414
Gap43_70845,0.0003182706224423669
Klra4_78746,0.0003182017103928761
Tfec_66160,0.0003167700050251895
Tmem68_65264,0.00031423665095515167
Ms4a6b_55953,0.00030254641997323474
Acyp1_74193,0.00030197408183452016
Rad1_77614,0.0003015112269875942
Tfdp2_75238,0.00030106815456674155
Zfp977_55962,0.00029955632511748266
Dram2_71194,0.0002989150009539424
Zfp975_78027,0.00029742863693620845
Eef1a2_67152,0.0002961324312066501
C2_63618,0.0002922787322336211
Lgr4_56873,0.00029214963316725144
Trim25_58251,0.0002889441711755098
Trdmt1_72939,0.00028416703930943255
9930111J21Rik1_66397,0.0002797334942983622
Cklf_70787,0.00027779626333317874
Fam76b_71997,0.00027579291748416966
Snrpd1_63068,0.00027452485989324055
Myocd_76752,0.00027282376337202987
Cnot10_70213,0.0002673225403380728
Adgrd1_56894,0.00026570086397487803
Mcur1_30741,0.0002654635134771251
Sppl3_71185,0.0002621598138304301
P2ry10b_63457,0.00025942090640549434
5430427O19Rik_60267,0.0002489562385891861
Praf2_31312,0.00024529927593704517
Creb1_71798,0.0002445773002766387
Zfp994_73585,0.0002420214397379657
Pkhd1l1_58076,0.00024170802920631077
Klhdc2_30951,0.00024057158770574808
Tlr8_74724,0.00022922081438057708
Mettl14_68520,0.00022488394674919333
Atf2_65871,0.00022337426510205907
Ccdc186_58520,0.00021837120031437807
Mllt3_64358,0.00021785770293915384
Iglc2_56362,0.00021503881903201386
Hint3_54352,0.00020855899265420573
Chpt1_73742,0.00020266450120679446
S100a8_71339,0.00020052908504547385
Zfp942_55918,0.0001977792034572727
Gbp4_72637,0.00019515487355963753
Dusp11_79084,0.00019407509745547225
Slf1_71972,0.00019377161058033474
Zeb1_66163,0.00019358046853019484
Abcg2_77190,0.0001925285150255754
Sema3c_68751,0.00019200868667544076
Ate1_68840,0.000190977189463484
Knl1_69014,0.00018646164834100536
Rb1cc1_65517,0.00018077408152745135
Cenpw_64386,0.0001788007820269431
Zfp949_73420,0.0001779185593390568
Sulf1_73848,0.00017105569523036
Zfp820_56096,0.00017063416266955366
Manea_77830,0.00016418923114642472
Zfp992_80059,0.00016203480435319882
Picalm_80276,0.00015727093043038952
Trappc6b_65552,0.00015311777091805553
P2ry10b_76313,0.00015225963163062394
Zfp758_70179,0.0001500615945582161
Lrif1_65652,0.00013772554479418565
Kat6a_29325,0.0001352438071321306
Mme_70214,0.00013224763803964656
Smpdl3a_68633,0.00012941117433019656
