Feature,Importance
Bcl3_75627,0.001025316125987193
Slc25a25_72214,0.0010199213353947391
Igkv16-104_74538,0.001012226395685636
Adora1_56938,0.0010043896517625563
Cu,0.0010037650116658462
Chrysene,0.001001403509058418
Il1f9_29621,0.0009771541798834918
Pprc1_31385,0.000964680995810067
Nrap_31919,0.0009520433837381043
Ggnbp1_79223,0.0009365330973501548
Chrm2_55332,0.000915648812188955
Nr4a1_74357,0.0009154654585849729
Entpd8_29407,0.000911781494906415
Hif3a_63907,0.0009107860555081034
Arg2_81876,0.00090480398310825
Tcap_31038,0.0008918585978833458
Cdon_64083,0.0008907816629242146
Saa3_70560,0.0008890052381772646
Sgcg_29583,0.0008870228435169578
Ift43_67275,0.000886863576038565
Lrrc10_60238,0.0008849902979204859
AC132444.6_82305,0.0008815102643708098
Omd_75393,0.0008794703418988206
Tm2d2_70064,0.0008769578863628318
Gja1_75237,0.0008679350596097541
Cebpd_68861,0.0008675547691082405
Ifit3_29860,0.0008662649644920667
Ccl7_30624,0.000865581208900982
Myl4_70627,0.0008643860453690097
Rps26_78862,0.0008611729937592512
Ca,0.000859925371538691
Srxn1_75314,0.0008470128134518676
Kcnj5_59968,0.0008447941613203165
Adam22_79503,0.0008379511229324583
Ifit1bl1_54956,0.0008332051770468606
Slc12a4_60641,0.0008322718752099158
Lvrn_57576,0.0008299918724832503
Ccl17_77970,0.000820325547114181
Ephb6_66860,0.0008189403135851844
Gdpd2_59601,0.0008188924877381371
Mt1_76728,0.000815200016789176
Txnrd1_31483,0.0008057046348393664
Methylfluorene,0.0008049881463674411
Cyp1a1_29719,0.0008038080185526701
Lhfpl2_60768,0.000793368344844698
Ky_60676,0.0007728355120000957
Il18_31667,0.0007657905281661081
B3gnt2_60493,0.0007604865250222253
Arhgap40_61637,0.0007450506862171527
Noct_77181,0.0007443346475147082
Pentadecane,0.0007395671225647905
Ckmt2_30858,0.0007362111988512584
Eicosane,0.0007335012296221251
Idi1_63868,0.0007242174027984484
Gm3776_29765,0.0007198844344321753
Gpx1_30525,0.0007145848847964983
Txnrd1_72590,0.0007060707242898704
Cxcl2_63751,0.0006998185243777195
Rbm12b2_72856,0.0006990898405223076
Clhc1_59972,0.0006977913821927614
Umad1_66790,0.0006858795094907065
PO4,0.0006840134048953743
Ankrd1_58025,0.000683292200571022
Plaur_63645,0.0006759849517212816
Il6_60343,0.0006707358396168077
Ly6g6d_70681,0.0006598312795323926
Pyrene,0.0006505233929194274
Chil3_30648,0.0006497791834897363
Sr,0.0006470080781766145
Atf3_72119,0.0006435210531658028
H2-M5_73158,0.0006428386066000423
Rsad2_65054,0.0006340689570956593
Wnt2b_62005,0.0006288984380360181
Cdkn1a_66319,0.0006214808040126095
Ppfibp1_75630,0.0006204672394775522
Kdm6a_65647,0.0006150425542444035
Chpt1_78785,0.0006137294733962526
Gpc1_58802,0.0006048990388759436
Alg11_67845,0.0006015581759488917
Siglec1_74052,0.0005899296266296344
Dnajc6_77826,0.0005768908402927324
Gm43302_29203,0.000573866890532123
Nonadecane,0.0005691235812197027
Cpt1b_31741,0.0005683661092857952
Art5_55361,0.0005675410850043117
Hexacosane,0.0005672860064908436
Tnip3_58404,0.0005653548686607663
Zwilch_31068,0.0005648527560528863
C2_73108,0.0005601688676743369
Il4i1_31821,0.0005560565682592533
Bnc1_57800,0.0005530000983434649
Ccl3_30767,0.0005461572957775162
Zfp943_68358,0.000538674406526115
Grrp1_59421,0.0005183988736369867
Gadd45g_64460,0.0005069990177506666
C530008M17Rik_76670,0.0005024033714339667
Heptacosane,0.0005014973267171467
Tnfrsf12a_60668,0.0004981804635702327
Upk3b_57520,0.0004981355151640983
Ngb_29648,0.0004978469451533861
Rab22a_53860,0.000496197509004664
Pentacosane,0.0004959057736620047
Fam241b_53836,0.0004887177276934594
Cxcl1_29501,0.00048326344846110565
Myh6_65230,0.0004775374854711345
Abcc4_30363,0.00047402840838015276
Gm13212_64546,0.0004703671083446167
Nr4a1_31133,0.00046913699510909445
Msln_61916,0.0004672982934744369
D630045J12Rik_62087,0.00046370060603624267
Cask_29837,0.0004619505881884229
Slc7a11_30093,0.0004605989432588189
Gbp4_67875,0.0004595108872147157
Aplp1_78493,0.0004568158094498328
EAR12_31077,0.00045066777816801166
Fam69a_64595,0.000450565281356065
Marco_61146,0.00044978442706125756
Fbxo7_30569,0.00044025681219391323
Chil3_66072,0.0004380200059202001
Nt5c_33336,0.00043418564060397467
Hspa1a_69206,0.00043308962819095216
Mcoln3_57792,0.0004275981394427398
Benz(a)anthracene,0.0004268852950356018
Thnsl1_66164,0.00042411198760936963
Iqcb1_56811,0.000421523440901502
Tbx20_77085,0.00041656050298255655
S,0.0004164855756990841
Cyfip2_73223,0.0004156480463053315
Tnfrsf9_66723,0.00041481709902573243
Nde1_77231,0.0004139499014090502
Klre1_58825,0.00041253373929537533
Ppp4r3b_79887,0.0004083339008254625
Fpr1_30738,0.0004082440744594245
Actn2_32214,0.00040734235492520873
Tbc1d7_65739,0.0004040488771492548
Anthracene,0.00040327198844122527
Ckm_65514,0.0004020605825364507
Zhx3_63695,0.0004003065216579355
Gm15448_82247,0.000393836430771224
Klrd1_63559,0.00039229241779477304
Slurp1_55564,0.0003861227538988703
2010309G21Rik_29518,0.0003847708133122732
Tmem68_65264,0.0003834832025069076
Selenot_65863,0.00038248127532953104
Rfesd_55124,0.00038216375264592413
Bhlhe41_56554,0.00036544958206791975
Naphthalene,0.0003608047732424338
Cldn15_60727,0.0003600692497588614
Zfp990_67367,0.0003499658884978602
Nonacosane,0.0003498183962102728
Atf3_29935,0.00034708242213272105
Nkain4_74119,0.00034677074910136486
Upk1b_58678,0.0003449976231557407
Nkain4_82157,0.00034492028223503257
Tfdp2_69536,0.0003437363117152544
Ckm_31031,0.0003354129901640937
C2_63618,0.00033496722900780196
Syce2_75594,0.00033213762920241335
Triacontane,0.00033136244224054174
Phenanthrene,0.00033041039983126803
Levoglucosan,0.00032275390070022854
Egr1_30209,0.0003226516744453614
Gclm_29258,0.00031958572901193805
Zfp39_58512,0.00031691298725991453
Tetracosane,0.00031445841971350325
NH4,0.00031323821975422314
Klra4_78746,0.0003109624414680324
Lgals2_59528,0.0003107102880257016
Zfp52_62706,0.0003082273208389561
Zfp977_55962,0.0003067477701767413
1-Methylnaphthalene,0.00030565726213629924
Rraga_80101,0.0003054002635737553
Hexadecane,0.00030503612633928074
Ttc30b_62618,0.00030335971490048577
Acenaphthylene,0.000302416371189932
Paxbp1_76157,0.0003012309903806072
Slc6a15_31138,0.00029951482559473756
Tfdp2_75238,0.000295652875444377
Adgrd1_56894,0.0002948869753491952
Nonadecylcyclohexane,0.0002946858488547889
Pb,0.0002942373760161329
Dram2_71194,0.0002892144965385577
Osgin1_30257,0.0002874604584385885
Octadecane,0.0002863132241338298
2-Methylnonadecane,0.0002782345385131019
Ms4a6b_55953,0.00027640939934946683
Lgr4_56873,0.00027637511022713334
Ifi44_55588,0.0002763182630852449
Dcp1b_29958,0.00027420614160287345
Lrrn4_58063,0.00027411330472845193
Hentriacontane,0.0002701628733500578
Cnot10_70213,0.0002700345286631069
Zfp975_78027,0.000269822854720628
Iglc3_31393,0.00026941897290408846
Iglc2_56362,0.0002690390844736623
Fluoranthene,0.00026777042212173857
Myocd_76752,0.0002587402640618135
Eef1a2_67152,0.0002545217747911901
March3_58049,0.0002506418678538681
Tlr8_74724,0.0002496778431784019
Trim25_58251,0.00024907577271205886
Siglecf_71530,0.0002469219063046357
Zfp994_73585,0.0002445518958028848
Atf2_65871,0.00024205894720742146
Gap43_70845,0.0002346878830235136
3-Methylnonadecane,0.0002316365517187083
Rad1_77614,0.00023121618685870108
Zfp758_70179,0.00023064318134831922
Praf2_31312,0.00023034316525853848
Tfec_66160,0.00022942872430962492
Lmo7_70010,0.00022873118136001804
Zfp820_56096,0.00022562388501985562
Spp1_63793,0.0002254965908303487
Fam76b_71997,0.00022439455310995572
Snrpd1_63068,0.00022376437930258836
Myrf_65894,0.00022239706358885325
Aldh1a2_60261,0.00022235782049694812
Acyp1_74193,0.0002216751244791926
Slf1_71972,0.00021571904486734813
Pkhd1l1_58076,0.00021565882372216575
9930111J21Rik1_66397,0.00021562773274206822
Al,0.00021304269184333572
Sema3c_68751,0.0002114420916173418
Zfp942_55918,0.00020659346530714528
Sb,0.00020571079098671174
Gbp4_72637,0.0002050363306186691
Creb1_71798,0.00020351309107332174
Sulf1_73848,0.00020209033608770054
Tcap_75536,0.00020123966333209585
Cenpw_64386,0.0002010729750439646
Mettl14_68520,0.00019726078764091556
Cklf_70787,0.00019586774075848424
Syringealdehyde,0.0001950549126237843
P2ry10b_63457,0.0001949449788762337
Sppl3_71185,0.00019318056499654945
Acetosyringone,0.00019309140221375582
Heptadecane,0.0001895982334054824
Manea_77830,0.00018832079094328142
Klhdc2_30951,0.0001879819791339647
Ccdc186_58520,0.0001853936614083685
Mllt3_64358,0.00017783601517764206
Trdmt1_72939,0.00017656084683450506
Kat6a_29325,0.00017429467313031906
Zfp949_73420,0.00017392195363662586
Mcur1_30741,0.00017265029933489568
Fluorene,0.00017057352659750782
5430427O19Rik_60267,0.0001702348391368473
Benzo(e)pyrene,0.00016501762010623914
Lrif1_65652,0.00016393087086343278
Zeb1_66163,0.000162956903831253
Abcg2_77190,0.0001598340279929688
Rb1cc1_65517,0.00015976269470909527
S100a8_71339,0.00015859124801276633
Knl1_69014,0.00015855221752679883
Picalm_80276,0.00015603247166243867
Hint3_54352,0.00015316477682765232
P2ry10b_76313,0.00014955722128835895
Mme_70214,0.0001491321593786073
Trappc6b_65552,0.00014698799047706317
Ate1_68840,0.0001462407079840088
Chpt1_73742,0.00014563651493292482
Zfp992_80059,0.0001250321562360636
Tridecane,0.00011656749639052569
Dusp11_79084,0.00011559779218512003
"3,5-Dimethoxyphenol",0.0001128358870560052
Benzo[ghi]perylene,0.00011207460807841015
Smpdl3a_68633,0.00011030134436796
2-Methylnaphthalene,0.00010397775534590054
Perylene,0.00010074955667741312
Octacosane,9.45032958037918e-05
Squalane,9.313930999542946e-05
Benzo(a)pyrene,9.063967786440936e-05
"2,6-Dimethylnaphthalene",8.670476022641073e-05
Tetradecane,8.517349700194919e-05
Benzo(b)fluoranthene,6.775163269580106e-05
Phytane,6.395534225495767e-05
Benzo(k)fluoranthene,6.342111668014177e-05
Dodecylcyclohexane,5.3366869187908094e-05
9-Methylanthracene,4.0557878764757405e-05
"Indeno[1,2,3-cd]pyrene",3.61928213725229e-05
1-Methylchysene,1.2923910449206955e-05
