Iteration,RMSE,Complexity,Equation
8,13040.797556762038,3,"add(add(div(Zn, Ni), P), div(mul(Ti, Cu), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3))))"
8,7802.453758878076,4,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane))), div(add(add(div(Zn, Ni), P), div(mul(Ti, Cu), add(Sb, Heptadecane))), sub(Benzo(b)fluoranthene, NO3)))"
8,7086.148794606197,5,"add(Cu, add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(div(mul(Ti, Cu), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3))), add(Sb, Heptadecane))))"
8,4588.0736533454565,6,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane))), div(mul(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), PO4), div(Ni, mul(Ti, Cu))))"
8,4531.830558191172,7,"add(add(div(Zn, sub(Benzo(b)fluoranthene, NO3)), Sb), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane)))"
8,2383.946990768116,8,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, add(Sb, Heptadecane))), div(mul(Dodecylcyclohexane, PO4), sub(Tetracosane, Nonadecylcyclohexane)))"
8,1969.8351429491022,9,"add(div(Zn, Ni), add(div(add(P, mul(Ti, Cu)), sub(Benzo(b)fluoranthene, NO3)), Sr))"
9,66624.8252414438,0,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, mul(Ti, Cu))), div(sub(Tetracosane, Nonadecylcyclohexane), div(Zn, Ni)))"
9,33367.27047353268,1,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, div(mul(Ti, Cu), add(Sb, Heptadecane)))), div(add(Sb, Heptadecane), div(Ni, NO3)))"
9,17254.113578422544,2,"add(add(add(div(Zn, Ni), sub(add(Acetosyringone, 1-Methylnaphthalene), NO3)), sub(Benzo(b)fluoranthene, NO3)), div(mul(Tridecane, Si), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3))))"
9,11833.493388333032,3,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, NO3)), div(add(Sb, mul(Na, NO3)), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3))))"
9,9587.710685513766,4,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), add(Sb, Heptadecane)), div(mul(Tridecane, Si), div(mul(Dodecylcyclohexane, PO4), div(Zn, Ni))))"
9,6762.09891891681,5,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, NO3)), div(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)))"
9,3448.413134772856,6,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(add(Sb, Heptadecane), mul(Ti, Cu)), add(Sb, Heptadecane))), div(mul(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), PO4), Retene))"
9,2855.059061115968,7,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), div(add(Sb, Heptadecane), div(Ni, NO3)))), div(mul(Dodecylcyclohexane, PO4), div(Ni, div(Ni, NO3))))"
9,2850.4530714045272,8,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), div(add(Sb, Heptadecane), div(Ni, NO3)))), div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3)))"
9,2719.0263844770143,9,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), sub(Benzo(b)fluoranthene, NO3)), div(mul(Tridecane, Si), sub(Benzo(b)fluoranthene, NO3)))"
10,37547.5202672363,0,"add(add(add(div(Zn, div(mul(Dodecylcyclohexane, PO4), div(Ni, NO3))), add(Acetosyringone, add(Sb, Heptadecane))), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane))), div(mul(Dodecylcyclohexane, PO4), div(Ni, mul(Dodecylcyclohexane, PO4))))"
10,9827.885465368678,1,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, NO3)), div(mul(div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane)), PO4), sub(Benzo(b)fluoranthene, NO3)))"
10,8584.22664408053,2,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), div(mul(Benz(a)anthracene, Acetosyringone), add(Heneicosane, Mg)))), div(div(mul(Tridecane, Si), add(Sb, Heptadecane)), add(Cu, add(add(div(Zn, Ni), sub(Benzo(b)fluoranthene, NO3)), div(Zn, Ni)))))"
10,8314.052036968467,3,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, NO3)), div(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane))), sub(Benzo(b)fluoranthene, NO3)))"
10,8314.052036968467,4,"add(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), mul(Na, NO3)), div(add(add(div(Zn, Ni), add(Acetosyringone, 1-Methylnaphthalene)), div(add(P, mul(Ti, Cu)), add(Sb, Heptadecane))), sub(Benzo(b)fluoranthene, NO3)))"
