Iteration,RMSE,Complexity,Equation
7,2325250.84673716,9,"sub(div(add(Na, Na), mul(sub(Na, div(sub(mul(Na, 0.061), -0.536), mul(Si, Na))), 0.061)), mul(add(Na, Na), Na))"
8,1837942746.367578,0,"sub(div(add(Na, Na), mul(sub(Na, div(sub(div(Isoeugenol, Na), -0.536), sub(Isoeugenol, Isoeugenol))), 0.061)), mul(mul(Si, Na), Na))"
8,1837942746.367578,1,"sub(div(add(Na, Na), mul(sub(Na, div(mul(Na, 0.061), sub(Isoeugenol, Isoeugenol))), 0.061)), mul(mul(Si, Na), Na))"
8,1386055785.171977,2,"sub(div(add(Na, div(mul(Si, Na), sub(Na, mul(div(Na, Na), sub(mul(Na, 0.061), div(Isoeugenol, Na)))))), mul(Na, 0.061)), mul(mul(mul(Si, Na), -0.754), Na))"
8,104010117.8995597,3,"sub(div(add(Na, div(mul(Si, Na), sub(Na, mul(div(Na, Na), 0.095)))), mul(Na, 0.061)), mul(sub(div(add(Na, add(Na, 0.897)), sub(Na, Si)), mul(mul(sub(Na, div(mul(Si, Na), mul(Si, Na))), 0.061), add(Isoeugenol, Na))), Na))"
8,49252813.24283292,4,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(div(mul(Na, 0.061), div(Isoeugenol, Na)), Na))"
8,11683435.080846021,5,"sub(div(add(Na, div(mul(Si, Na), div(Isoeugenol, Na))), mul(Na, 0.061)), mul(mul(0.095, -0.754), Na))"
8,11683435.080846021,6,"sub(div(add(Na, div(mul(Si, Na), div(Isoeugenol, Na))), mul(Na, 0.061)), mul(mul(0.095, -0.754), Na))"
8,4206758.766926902,7,"sub(div(add(Na, Na), mul(Na, 0.061)), mul(sub(Na, mul(sub(Na, div(sub(div(add(Na, add(Na, 0.897)), sub(Na, Si)), mul(mul(0.095, -0.754), add(Isoeugenol, Na))), div(Isoeugenol, Na))), 0.061)), Na))"
8,3285223.4354025032,8,"sub(div(add(Na, div(mul(Si, Na), sub(Na, mul(div(Na, Na), 0.095)))), mul(Na, 0.061)), mul(mul(sub(Na, div(sub(div(add(Na, add(Na, 0.897)), sub(Na, Si)), mul(mul(0.095, -0.754), add(Isoeugenol, Na))), div(Isoeugenol, Na))), 0.061), Na))"
