Iteration,RMSE,Complexity,Equation
14,14.85573295049059,17,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Tnip_1_29881 + 0.94232494 + 44.536285)
14,14.517857484822972,18,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.46619153 - Tacr_1_72530 - 1*(-1.7668664) - 1*(-1.7668664)) - 1*1.8238313 + 29.527563)
14,14.426044598481768,20,PySRFunction(X=>Gja_1_75237*Myc_30907 - (-1)*5.438203*(Calcb_60189 + Cyp_1_a_1_29719 - Tacr_1_72530) - 1*13.89995 - 1*(-23.325714))
15,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
15,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
15,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
15,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
15,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
15,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
15,20.280347640647967,9,PySRFunction(X=>Gja_1_75237*Myc_30907 - 1*0.97609663 - 1*(-44.62857))
15,19.170425086284723,10,PySRFunction(X=>Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) - 1*6.833886)
15,18.908318786675267,11,PySRFunction(X=>33.013027*Csrnp_1_69505*Wnt_7_a_61150/14.9781065 + 0.64892066)
15,18.868509623076168,12,PySRFunction(X=>(Mt_2_76492*(Cdkn_2_a_67661 + Tgm_1_60333) + 7.9892187)/1.1720563)
15,17.833407016867664,13,PySRFunction(X=>-Asb_14_29409 + Cyp_1_a_1_79654*4.397343 + Sfn_31323*Stx_11_69405)
15,15.579825989412448,14,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + 0.96684104 + 44.536285)
15,14.946148534021734,15,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Cyp_1_b_1_72511 + 44.536285)
15,14.934688562953985,16,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530 - 1*(-0.5619305)) + 0.94232494 + 44.536285)
15,14.85573295049059,17,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.45114204 - Tacr_1_72530) + Tnip_1_29881 + 0.94232494 + 44.536285)
15,14.513489565972613,18,PySRFunction(X=>Cyp_1_b_1_72511*(Myc_30907/0.46658173 - Tacr_1_72530 + 1.6012446 + 2.175485) - 1*0.40132064 + 26.283062)
15,14.354851017212177,20,PySRFunction(X=>(Cyp_1_b_1_72511 - 1*(-1.509919))*(Myc_30907/0.5316475 - Tacr_1_72530 + 4.2921615) - 1*1.8984251 + 0.98863095 + 17.755402)
16,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
16,79.51726667998355,2,PySRFunction(X=>Hspa_1_b_32188)
16,22.623603969997376,3,PySRFunction(X=>41.479046 - 1*(-42.110195))
16,22.237972995473623,4,PySRFunction(X=>Myc_30907 + 79.769714)
16,22.119262593574216,6,PySRFunction(X=>-Tacr_1_72530 - 1*(-13.395007) + 73.51803)
16,21.896074930979896,7,PySRFunction(X=>Siglecf_71530 - Tacr_1_72530 + 81.62216)
16,20.280347640647967,9,PySRFunction(X=>Gja_1_75237*Myc_30907 - 1*0.97609663 - 1*(-44.62857))
