Iteration,RMSE,Complexity,Equation
7,15.677341382190912,15,PySRFunction(X=>Cyp_1_a_1_79654 - Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08799331 + 88.87523)
7,14.664867195781904,16,PySRFunction(X=>-Asb_14_29409/0.08469235 + (Cacng_7_59342 + 10.44498)*(Myc_30907 + 4.2305646) + 19.26782)
7,13.952056702997208,17,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + 6.999784) + 1020.7135/20.88584)
7,13.15781825184247,18,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) + 27.349676/0.47469717)
7,13.023148713088698,20,PySRFunction(X=>Arf_1_31811 - 6.4892006*Mettl_14_68520 + (Cyp_1_a_1_79654 + Nkain_4_74119)*(Myc_30907 - 1*(-0.4784475)) + 53.568214)
8,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
8,83.32793879449513,2,PySRFunction(X=>March_3_58049)
8,22.623603969996683,3,PySRFunction(X=>40.17439 + 43.414852)
8,22.35544897856804,4,PySRFunction(X=>Egr_1_58083 + 79.015724)
8,21.677742909184413,6,PySRFunction(X=>Arf_1_31811*2.4238362 + 69.33815)
8,21.142467240375318,7,PySRFunction(X=>Arf_1_31811 + Cyp_1_a_1_79654 - 1*(-71.48725))
8,20.86206013064959,9,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + 45.107796 + 54.823845)
8,16.63302342002685,11,PySRFunction(X=>(-Asb_14_29409 + Myc_30907)/0.08799331 + 1.2920591 + 88.87523)
8,16.23512448963358,12,PySRFunction(X=>-Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08799331 + 88.87523)
8,16.02447059958483,14,PySRFunction(X=>Arf_1_31811 + (-Asb_14_29409 + Myc_30907)/0.083382264 - 1.3816159 + 87.20409)
8,15.677341382190912,15,PySRFunction(X=>Cyp_1_a_1_79654 - Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08799331 + 88.87523)
8,14.664867195781904,16,PySRFunction(X=>-Asb_14_29409/0.08469235 + (Cacng_7_59342 + 10.44498)*(Myc_30907 + 4.2305646) + 19.26782)
8,13.952056702997208,17,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + 6.999784) + 1020.7135/20.88584)
8,13.15781825184247,18,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) + 27.349676/0.47469717)
8,13.023148713088698,20,PySRFunction(X=>Arf_1_31811 - 6.4892006*Mettl_14_68520 + (Cyp_1_a_1_79654 + Nkain_4_74119)*(Myc_30907 - 1*(-0.4784475)) + 53.568214)
9,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
9,83.32793879449513,2,PySRFunction(X=>March_3_58049)
9,22.623603969996683,3,PySRFunction(X=>40.17439 + 43.414852)
9,22.23797297553996,4,PySRFunction(X=>Myc_30907 - 1*(-79.76884))
9,21.677742909184413,6,PySRFunction(X=>Arf_1_31811*2.4238362 + 69.33815)
9,21.142467240375318,7,PySRFunction(X=>Arf_1_31811 + Cyp_1_a_1_79654 - 1*(-71.48725))
9,20.573010446195656,9,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + 1.760723 + 50.257027)
9,19.315791192971197,10,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + Cyp_1_a_1_79654 + 50.257027)
