Iteration,RMSE,Complexity,Equation
12,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
13,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
13,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
13,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
13,2.930199429620988,9,PySRFunction(X=>-0.015643364*(Isoeugenol - Na) - 1*(-0.49184206) + 74.47923)
13,2.922605540852651,11,PySRFunction(X=>0.0092171645*Na + 85.399376 - (Isoeugenol + Isoeugenol)/Na)
13,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
13,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
13,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
13,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
14,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
14,2.9979374395331124,5,PySRFunction(X=>Na/58.07102 + 74.44236)
14,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
14,2.928091930079679,9,PySRFunction(X=>74.46986 - 0.01535774*(Isoeugenol - (Na + 74.47893)))
14,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
14,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
14,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
14,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
14,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
15,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
15,2.993731928443818,5,PySRFunction(X=>Na*0.018747844 + 71.74617)
15,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
15,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
15,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
15,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
15,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
15,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
15,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
16,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
16,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
16,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
16,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
16,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
16,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
16,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
16,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
16,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
17,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
17,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
17,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
17,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
17,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
17,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
17,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
17,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
17,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
18,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
18,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
18,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
18,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
18,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
18,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
18,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
18,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
18,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
19,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
19,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
19,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
19,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
19,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
19,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
19,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
19,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
19,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
20,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
20,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
20,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
20,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
20,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
20,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
20,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
20,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
20,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
21,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
21,2.993700606534314,5,PySRFunction(X=>Na*0.018484315 - 1*(-71.955765))
21,2.932828810798222,7,PySRFunction(X=>74.47923 - 0.015643364*(Isoeugenol - Na))
21,2.9263785042112156,9,PySRFunction(X=>0.015557985*(-Isoeugenol + Na) - 1*(-15.380768) + 61.0893)
21,2.913596620867734,11,PySRFunction(X=>-1*(-0.4559444) - 1*(-91.883514) + (-Isoeugenol - 115.54225)/(0.38560364*Na))
21,2.8932672639781116,13,PySRFunction(X=>-1*(-4.2334104) - 1*(-91.883514) + (-Isoeugenol - Silicon - 115.54225)/(0.38560364*Na))
21,2.8678830060492095,15,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon/0.21756384)))))
21,2.8602931919984242,17,PySRFunction(X=>-1.7882497 - 1*(-95.11838) + (0.21756384 - Isoeugenol)/((Na*Na/((Silicon*0.9027827/0.21756384)))))
21,2.8550151582074603,19,PySRFunction(X=>(-Isoeugenol - 108.509285)/(Na*Na/(Na + Silicon/0.3684793) - 1*(-2.6545665)) - 1*0.7743156 - 1*(-95.37489))
22,3.118993784713542,3,PySRFunction(X=>-5.234777 + 88.82391)
